:START_ID(Question),:END_ID(Disease),:TYPE
Q06909,D02967,QUESTION_HAS_DISEASE
Q06909,D05991,QUESTION_HAS_DISEASE
Q06909,D13764,QUESTION_HAS_DISEASE
Q06909,D14993,QUESTION_HAS_DISEASE
Q06909,D09421,QUESTION_HAS_DISEASE
Q06909,D16378,QUESTION_HAS_DISEASE
Q06910,D02975,QUESTION_HAS_DISEASE
Q06911,D02975,QUESTION_HAS_DISEASE
Q06911,D01730,QUESTION_HAS_DISEASE
Q06911,D01715,QUESTION_HAS_DISEASE
Q06912,D02975,QUESTION_HAS_DISEASE
Q06912,D09330,QUESTION_HAS_DISEASE
Q06912,D04803,QUESTION_HAS_DISEASE
Q06912,D02969,QUESTION_HAS_DISEASE
Q06912,D07241,QUESTION_HAS_DISEASE
Q06912,D10570,QUESTION_HAS_DISEASE
Q06912,D07530,QUESTION_HAS_DISEASE
Q06912,D14285,QUESTION_HAS_DISEASE
Q06913,D10631,QUESTION_HAS_DISEASE
Q06913,D08861,QUESTION_HAS_DISEASE
Q06913,D14444,QUESTION_HAS_DISEASE
Q06914,D04004,QUESTION_HAS_DISEASE
Q06914,D16673,QUESTION_HAS_DISEASE
Q06914,D12626,QUESTION_HAS_DISEASE
Q06914,D11086,QUESTION_HAS_DISEASE
Q06914,D14085,QUESTION_HAS_DISEASE
Q06914,D10715,QUESTION_HAS_DISEASE
Q06914,D07238,QUESTION_HAS_DISEASE
Q06914,D16371,QUESTION_HAS_DISEASE
Q06914,D08860,QUESTION_HAS_DISEASE
Q06914,D04145,QUESTION_HAS_DISEASE
Q06914,D15008,QUESTION_HAS_DISEASE
Q06914,D10525,QUESTION_HAS_DISEASE
Q06914,D05331,QUESTION_HAS_DISEASE
Q06914,D11065,QUESTION_HAS_DISEASE
Q06914,D00319,QUESTION_HAS_DISEASE
Q06914,D14165,QUESTION_HAS_DISEASE
Q06914,D03151,QUESTION_HAS_DISEASE
Q06914,D15035,QUESTION_HAS_DISEASE
Q06914,D08028,QUESTION_HAS_DISEASE
Q06914,D03345,QUESTION_HAS_DISEASE
Q06915,D10969,QUESTION_HAS_DISEASE
Q06915,D04497,QUESTION_HAS_DISEASE
Q06915,D15837,QUESTION_HAS_DISEASE
Q06915,D14821,QUESTION_HAS_DISEASE
Q06915,D14763,QUESTION_HAS_DISEASE
Q06915,D01305,QUESTION_HAS_DISEASE
Q06915,D14245,QUESTION_HAS_DISEASE
Q06915,D13816,QUESTION_HAS_DISEASE
Q06915,D04145,QUESTION_HAS_DISEASE
Q06915,D11992,QUESTION_HAS_DISEASE
Q06915,D04861,QUESTION_HAS_DISEASE
Q06915,D10998,QUESTION_HAS_DISEASE
Q06915,D14214,QUESTION_HAS_DISEASE
Q06915,D04956,QUESTION_HAS_DISEASE
Q06915,D11551,QUESTION_HAS_DISEASE
Q06915,D09623,QUESTION_HAS_DISEASE
Q06916,D01088,QUESTION_HAS_DISEASE
Q06916,D04145,QUESTION_HAS_DISEASE
Q06916,D08196,QUESTION_HAS_DISEASE
Q06916,D10488,QUESTION_HAS_DISEASE
Q06917,D12258,QUESTION_HAS_DISEASE
Q06917,D04111,QUESTION_HAS_DISEASE
Q06918,D12258,QUESTION_HAS_DISEASE
Q06918,D00380,QUESTION_HAS_DISEASE
Q06918,D04111,QUESTION_HAS_DISEASE
Q06919,D03096,QUESTION_HAS_DISEASE
Q06919,D11395,QUESTION_HAS_DISEASE
Q06919,D04111,QUESTION_HAS_DISEASE
Q06919,D04803,QUESTION_HAS_DISEASE
Q06919,D08748,QUESTION_HAS_DISEASE
Q06919,D11798,QUESTION_HAS_DISEASE
Q06919,D08789,QUESTION_HAS_DISEASE
Q06920,D12258,QUESTION_HAS_DISEASE
Q06920,D04111,QUESTION_HAS_DISEASE
Q06921,D05993,QUESTION_HAS_DISEASE
Q06921,D06379,QUESTION_HAS_DISEASE
Q06921,D12258,QUESTION_HAS_DISEASE
Q06921,D15191,QUESTION_HAS_DISEASE
Q06921,D15932,QUESTION_HAS_DISEASE
Q06922,D05993,QUESTION_HAS_DISEASE
Q06922,D06003,QUESTION_HAS_DISEASE
Q06923,D05993,QUESTION_HAS_DISEASE
Q06923,D09480,QUESTION_HAS_DISEASE
Q06923,D05997,QUESTION_HAS_DISEASE
Q06923,D10127,QUESTION_HAS_DISEASE
Q06923,D03180,QUESTION_HAS_DISEASE
Q06923,D15932,QUESTION_HAS_DISEASE
Q06924,D05993,QUESTION_HAS_DISEASE
Q06924,D11448,QUESTION_HAS_DISEASE
Q06924,D15936,QUESTION_HAS_DISEASE
Q06925,D01414,QUESTION_HAS_DISEASE
Q06925,D10698,QUESTION_HAS_DISEASE
Q06925,D09534,QUESTION_HAS_DISEASE
Q06925,D08745,QUESTION_HAS_DISEASE
Q06925,D01628,QUESTION_HAS_DISEASE
Q06925,D01139,QUESTION_HAS_DISEASE
Q06925,D16816,QUESTION_HAS_DISEASE
Q06925,D00574,QUESTION_HAS_DISEASE
Q06926,D16816,QUESTION_HAS_DISEASE
Q06926,D00080,QUESTION_HAS_DISEASE
Q06927,D16816,QUESTION_HAS_DISEASE
Q06927,D16815,QUESTION_HAS_DISEASE
Q06928,D09459,QUESTION_HAS_DISEASE
Q06928,D02004,QUESTION_HAS_DISEASE
Q06928,D08150,QUESTION_HAS_DISEASE
Q06929,D11798,QUESTION_HAS_DISEASE
Q06929,D08089,QUESTION_HAS_DISEASE
Q06929,D08150,QUESTION_HAS_DISEASE
Q06929,D15903,QUESTION_HAS_DISEASE
Q06929,D04145,QUESTION_HAS_DISEASE
Q06929,D05070,QUESTION_HAS_DISEASE
Q06929,D14459,QUESTION_HAS_DISEASE
Q06929,D02801,QUESTION_HAS_DISEASE
Q06929,D09459,QUESTION_HAS_DISEASE
Q06929,D08161,QUESTION_HAS_DISEASE
Q06929,D07080,QUESTION_HAS_DISEASE
Q06929,D03180,QUESTION_HAS_DISEASE
Q06929,D02910,QUESTION_HAS_DISEASE
Q06929,D12069,QUESTION_HAS_DISEASE
Q06930,D09459,QUESTION_HAS_DISEASE
Q06931,D02025,QUESTION_HAS_DISEASE
Q06931,D09459,QUESTION_HAS_DISEASE
Q06931,D02004,QUESTION_HAS_DISEASE
Q06932,D09459,QUESTION_HAS_DISEASE
Q06933,D10410,QUESTION_HAS_DISEASE
Q06933,D09459,QUESTION_HAS_DISEASE
Q06933,D12216,QUESTION_HAS_DISEASE
Q06934,D06526,QUESTION_HAS_DISEASE
Q06934,D11798,QUESTION_HAS_DISEASE
Q06934,D00338,QUESTION_HAS_DISEASE
Q06934,D07999,QUESTION_HAS_DISEASE
Q06934,D10538,QUESTION_HAS_DISEASE
Q06934,D04145,QUESTION_HAS_DISEASE
Q06934,D11992,QUESTION_HAS_DISEASE
Q06934,D10488,QUESTION_HAS_DISEASE
Q06934,D12135,QUESTION_HAS_DISEASE
Q06934,D10998,QUESTION_HAS_DISEASE
Q06934,D03430,QUESTION_HAS_DISEASE
Q06934,D16450,QUESTION_HAS_DISEASE
Q06934,D09400,QUESTION_HAS_DISEASE
Q06934,D09063,QUESTION_HAS_DISEASE
Q06934,D16329,QUESTION_HAS_DISEASE
Q06934,D16467,QUESTION_HAS_DISEASE
Q06935,D03521,QUESTION_HAS_DISEASE
Q06935,D03385,QUESTION_HAS_DISEASE
Q06935,D03384,QUESTION_HAS_DISEASE
Q06935,D00069,QUESTION_HAS_DISEASE
Q06935,D09003,QUESTION_HAS_DISEASE
Q06935,D03354,QUESTION_HAS_DISEASE
Q06935,D04845,QUESTION_HAS_DISEASE
Q06936,D10033,QUESTION_HAS_DISEASE
Q06936,D06688,QUESTION_HAS_DISEASE
Q06936,D04054,QUESTION_HAS_DISEASE
Q06936,D07518,QUESTION_HAS_DISEASE
Q06936,D07504,QUESTION_HAS_DISEASE
Q06936,D12798,QUESTION_HAS_DISEASE
Q06936,D03294,QUESTION_HAS_DISEASE
Q06936,D06183,QUESTION_HAS_DISEASE
Q06936,D06270,QUESTION_HAS_DISEASE
Q06936,D03180,QUESTION_HAS_DISEASE
Q06936,D09665,QUESTION_HAS_DISEASE
Q06936,D15022,QUESTION_HAS_DISEASE
Q06937,D15192,QUESTION_HAS_DISEASE
Q06937,D12106,QUESTION_HAS_DISEASE
Q06937,D13446,QUESTION_HAS_DISEASE
Q06937,D12100,QUESTION_HAS_DISEASE
Q06937,D03151,QUESTION_HAS_DISEASE
Q06937,D11382,QUESTION_HAS_DISEASE
Q06937,D14459,QUESTION_HAS_DISEASE
Q06937,D10827,QUESTION_HAS_DISEASE
Q06937,D13117,QUESTION_HAS_DISEASE
Q06937,D08069,QUESTION_HAS_DISEASE
Q06937,D15191,QUESTION_HAS_DISEASE
Q06937,D13418,QUESTION_HAS_DISEASE
Q06938,D13852,QUESTION_HAS_DISEASE
Q06938,D02268,QUESTION_HAS_DISEASE
Q06938,D15177,QUESTION_HAS_DISEASE
Q06938,D13604,QUESTION_HAS_DISEASE
Q06939,D15267,QUESTION_HAS_DISEASE
Q06939,D06421,QUESTION_HAS_DISEASE
Q06939,D14148,QUESTION_HAS_DISEASE
Q06939,D15264,QUESTION_HAS_DISEASE
Q06939,D04654,QUESTION_HAS_DISEASE
Q06939,D01659,QUESTION_HAS_DISEASE
Q06939,D13567,QUESTION_HAS_DISEASE
Q06940,D06421,QUESTION_HAS_DISEASE
Q06940,D14499,QUESTION_HAS_DISEASE
Q06940,D14459,QUESTION_HAS_DISEASE
Q06940,D13820,QUESTION_HAS_DISEASE
Q06940,D11035,QUESTION_HAS_DISEASE
Q06940,D15890,QUESTION_HAS_DISEASE
Q06940,D01689,QUESTION_HAS_DISEASE
Q06940,D12102,QUESTION_HAS_DISEASE
Q06940,D05934,QUESTION_HAS_DISEASE
Q06940,D05649,QUESTION_HAS_DISEASE
Q06940,D03133,QUESTION_HAS_DISEASE
Q06940,D16798,QUESTION_HAS_DISEASE
Q06940,D03780,QUESTION_HAS_DISEASE
Q06940,D01358,QUESTION_HAS_DISEASE
Q06940,D11151,QUESTION_HAS_DISEASE
Q06940,D15395,QUESTION_HAS_DISEASE
Q06940,D13588,QUESTION_HAS_DISEASE
Q06940,D11240,QUESTION_HAS_DISEASE
Q06940,D15417,QUESTION_HAS_DISEASE
Q06940,D14214,QUESTION_HAS_DISEASE
Q06940,D12100,QUESTION_HAS_DISEASE
Q06940,D03688,QUESTION_HAS_DISEASE
Q06940,D16487,QUESTION_HAS_DISEASE
Q06940,D08075,QUESTION_HAS_DISEASE
Q06940,D08628,QUESTION_HAS_DISEASE
Q06940,D12748,QUESTION_HAS_DISEASE
Q06940,D04560,QUESTION_HAS_DISEASE
Q06940,D16615,QUESTION_HAS_DISEASE
Q06940,D06684,QUESTION_HAS_DISEASE
Q06940,D10101,QUESTION_HAS_DISEASE
Q06940,D01354,QUESTION_HAS_DISEASE
Q06940,D08028,QUESTION_HAS_DISEASE
Q06940,D10595,QUESTION_HAS_DISEASE
Q06941,D08725,QUESTION_HAS_DISEASE
Q06941,D14148,QUESTION_HAS_DISEASE
Q06941,D15264,QUESTION_HAS_DISEASE
Q06941,D01658,QUESTION_HAS_DISEASE
Q06941,D13130,QUESTION_HAS_DISEASE
Q06941,D15259,QUESTION_HAS_DISEASE
Q06942,D01660,QUESTION_HAS_DISEASE
Q06942,D14148,QUESTION_HAS_DISEASE
Q06943,D14148,QUESTION_HAS_DISEASE
Q06944,D00052,QUESTION_HAS_DISEASE
Q06944,D08347,QUESTION_HAS_DISEASE
Q06944,D08861,QUESTION_HAS_DISEASE
Q06945,D01622,QUESTION_HAS_DISEASE
Q06945,D09307,QUESTION_HAS_DISEASE
Q06945,D00674,QUESTION_HAS_DISEASE
Q06945,D00052,QUESTION_HAS_DISEASE
Q06945,D05641,QUESTION_HAS_DISEASE
Q06945,D08347,QUESTION_HAS_DISEASE
Q06945,D14214,QUESTION_HAS_DISEASE
Q06945,D16670,QUESTION_HAS_DISEASE
Q06945,D04145,QUESTION_HAS_DISEASE
Q06945,D11798,QUESTION_HAS_DISEASE
Q06945,D10829,QUESTION_HAS_DISEASE
Q06945,D01597,QUESTION_HAS_DISEASE
Q06945,D07272,QUESTION_HAS_DISEASE
Q06945,D04308,QUESTION_HAS_DISEASE
Q06945,D07999,QUESTION_HAS_DISEASE
Q06945,D11362,QUESTION_HAS_DISEASE
Q06945,D12443,QUESTION_HAS_DISEASE
Q06945,D09472,QUESTION_HAS_DISEASE
Q06945,D02910,QUESTION_HAS_DISEASE
Q06945,D11807,QUESTION_HAS_DISEASE
Q06945,D06455,QUESTION_HAS_DISEASE
Q06945,D04251,QUESTION_HAS_DISEASE
Q06945,D14531,QUESTION_HAS_DISEASE
Q06945,D10044,QUESTION_HAS_DISEASE
Q06945,D13635,QUESTION_HAS_DISEASE
Q06945,D12340,QUESTION_HAS_DISEASE
Q06945,D14245,QUESTION_HAS_DISEASE
Q06945,D10488,QUESTION_HAS_DISEASE
Q06945,D15100,QUESTION_HAS_DISEASE
Q06945,D10998,QUESTION_HAS_DISEASE
Q06946,D00052,QUESTION_HAS_DISEASE
Q06947,D00052,QUESTION_HAS_DISEASE
Q06947,D15810,QUESTION_HAS_DISEASE
Q06947,D02645,QUESTION_HAS_DISEASE
Q06948,D09763,QUESTION_HAS_DISEASE
Q06948,D10488,QUESTION_HAS_DISEASE
Q06948,D14214,QUESTION_HAS_DISEASE
Q06948,D15186,QUESTION_HAS_DISEASE
Q06948,D12238,QUESTION_HAS_DISEASE
Q06949,D12238,QUESTION_HAS_DISEASE
Q06949,D08861,QUESTION_HAS_DISEASE
Q06949,D10488,QUESTION_HAS_DISEASE
Q06949,D14214,QUESTION_HAS_DISEASE
Q06949,D15191,QUESTION_HAS_DISEASE
Q06950,D00698,QUESTION_HAS_DISEASE
Q06950,D12238,QUESTION_HAS_DISEASE
Q06950,D09763,QUESTION_HAS_DISEASE
Q06950,D09008,QUESTION_HAS_DISEASE
Q06950,D09092,QUESTION_HAS_DISEASE
Q06951,D12238,QUESTION_HAS_DISEASE
Q06952,D11392,QUESTION_HAS_DISEASE
Q06952,D12258,QUESTION_HAS_DISEASE
Q06952,D13565,QUESTION_HAS_DISEASE
Q06952,D11777,QUESTION_HAS_DISEASE
Q06953,D11392,QUESTION_HAS_DISEASE
Q06953,D13565,QUESTION_HAS_DISEASE
Q06954,D07477,QUESTION_HAS_DISEASE
Q06954,D03151,QUESTION_HAS_DISEASE
Q06954,D08929,QUESTION_HAS_DISEASE
Q06954,D05424,QUESTION_HAS_DISEASE
Q06954,D13820,QUESTION_HAS_DISEASE
Q06954,D14431,QUESTION_HAS_DISEASE
Q06955,D08861,QUESTION_HAS_DISEASE
Q06955,D03443,QUESTION_HAS_DISEASE
Q06955,D07241,QUESTION_HAS_DISEASE
Q06955,D14083,QUESTION_HAS_DISEASE
Q06955,D03599,QUESTION_HAS_DISEASE
Q06955,D10969,QUESTION_HAS_DISEASE
Q06955,D11790,QUESTION_HAS_DISEASE
Q06955,D01430,QUESTION_HAS_DISEASE
Q06955,D08419,QUESTION_HAS_DISEASE
Q06956,D14245,QUESTION_HAS_DISEASE
Q06956,D11790,QUESTION_HAS_DISEASE
Q06956,D00294,QUESTION_HAS_DISEASE
Q06956,D03599,QUESTION_HAS_DISEASE
Q06956,D11144,QUESTION_HAS_DISEASE
Q06957,D07007,QUESTION_HAS_DISEASE
Q06957,D14885,QUESTION_HAS_DISEASE
Q06957,D14083,QUESTION_HAS_DISEASE
Q06957,D14097,QUESTION_HAS_DISEASE
Q06958,D14471,QUESTION_HAS_DISEASE
Q06958,D14885,QUESTION_HAS_DISEASE
Q06958,D14891,QUESTION_HAS_DISEASE
Q06958,D14472,QUESTION_HAS_DISEASE
Q06958,D03294,QUESTION_HAS_DISEASE
Q06958,D03180,QUESTION_HAS_DISEASE
Q06958,D15932,QUESTION_HAS_DISEASE
Q06959,D04861,QUESTION_HAS_DISEASE
Q06959,D11155,QUESTION_HAS_DISEASE
Q06959,D11171,QUESTION_HAS_DISEASE
Q06959,D08347,QUESTION_HAS_DISEASE
Q06959,D10969,QUESTION_HAS_DISEASE
Q06959,D16560,QUESTION_HAS_DISEASE
Q06959,D11166,QUESTION_HAS_DISEASE
Q06959,D03430,QUESTION_HAS_DISEASE
Q06959,D10988,QUESTION_HAS_DISEASE
Q06959,D10959,QUESTION_HAS_DISEASE
Q06960,D11172,QUESTION_HAS_DISEASE
Q06960,D03768,QUESTION_HAS_DISEASE
Q06960,D01578,QUESTION_HAS_DISEASE
Q06960,D07889,QUESTION_HAS_DISEASE
Q06960,D05510,QUESTION_HAS_DISEASE
Q06960,D11155,QUESTION_HAS_DISEASE
Q06960,D12458,QUESTION_HAS_DISEASE
Q06960,D04145,QUESTION_HAS_DISEASE
Q06960,D14459,QUESTION_HAS_DISEASE
Q06960,D13820,QUESTION_HAS_DISEASE
Q06960,D10998,QUESTION_HAS_DISEASE
Q06960,D15035,QUESTION_HAS_DISEASE
Q06960,D03430,QUESTION_HAS_DISEASE
Q06960,D01568,QUESTION_HAS_DISEASE
Q06960,D01584,QUESTION_HAS_DISEASE
Q06960,D04841,QUESTION_HAS_DISEASE
Q06961,D11162,QUESTION_HAS_DISEASE
Q06961,D11168,QUESTION_HAS_DISEASE
Q06961,D11170,QUESTION_HAS_DISEASE
Q06961,D11167,QUESTION_HAS_DISEASE
Q06962,D13555,QUESTION_HAS_DISEASE
Q06962,D03443,QUESTION_HAS_DISEASE
Q06962,D15035,QUESTION_HAS_DISEASE
Q06962,D11165,QUESTION_HAS_DISEASE
Q06962,D01418,QUESTION_HAS_DISEASE
Q06963,D05246,QUESTION_HAS_DISEASE
Q06963,D00376,QUESTION_HAS_DISEASE
Q06963,D05962,QUESTION_HAS_DISEASE
Q06964,D01414,QUESTION_HAS_DISEASE
Q06964,D03688,QUESTION_HAS_DISEASE
Q06964,D11922,QUESTION_HAS_DISEASE
Q06964,D16615,QUESTION_HAS_DISEASE
Q06964,D00376,QUESTION_HAS_DISEASE
Q06964,D14618,QUESTION_HAS_DISEASE
Q06964,D12258,QUESTION_HAS_DISEASE
Q06964,D16487,QUESTION_HAS_DISEASE
Q06964,D07746,QUESTION_HAS_DISEASE
Q06964,D07322,QUESTION_HAS_DISEASE
Q06964,D05510,QUESTION_HAS_DISEASE
Q06964,D12313,QUESTION_HAS_DISEASE
Q06965,D01654,QUESTION_HAS_DISEASE
Q06965,D00376,QUESTION_HAS_DISEASE
Q06966,D05510,QUESTION_HAS_DISEASE
Q06966,D00376,QUESTION_HAS_DISEASE
Q06967,D00376,QUESTION_HAS_DISEASE
Q06968,D11140,QUESTION_HAS_DISEASE
Q06968,D10973,QUESTION_HAS_DISEASE
Q06968,D11144,QUESTION_HAS_DISEASE
Q06968,D13983,QUESTION_HAS_DISEASE
Q06968,D11992,QUESTION_HAS_DISEASE
Q06968,D02004,QUESTION_HAS_DISEASE
Q06968,D16236,QUESTION_HAS_DISEASE
Q06968,D01297,QUESTION_HAS_DISEASE
Q06968,D10651,QUESTION_HAS_DISEASE
Q06968,D05444,QUESTION_HAS_DISEASE
Q06968,D11270,QUESTION_HAS_DISEASE
Q06968,D16450,QUESTION_HAS_DISEASE
Q06968,D10969,QUESTION_HAS_DISEASE
Q06968,D01430,QUESTION_HAS_DISEASE
Q06968,D02416,QUESTION_HAS_DISEASE
Q06968,D02009,QUESTION_HAS_DISEASE
Q06968,D00946,QUESTION_HAS_DISEASE
Q06968,D13968,QUESTION_HAS_DISEASE
Q06968,D01479,QUESTION_HAS_DISEASE
Q06968,D03384,QUESTION_HAS_DISEASE
Q06968,D06046,QUESTION_HAS_DISEASE
Q06969,D04861,QUESTION_HAS_DISEASE
Q06969,D06521,QUESTION_HAS_DISEASE
Q06969,D06684,QUESTION_HAS_DISEASE
Q06969,D06790,QUESTION_HAS_DISEASE
Q06969,D05070,QUESTION_HAS_DISEASE
Q06969,D13698,QUESTION_HAS_DISEASE
Q06969,D15191,QUESTION_HAS_DISEASE
Q06969,D15445,QUESTION_HAS_DISEASE
Q06969,D08719,QUESTION_HAS_DISEASE
Q06969,D08544,QUESTION_HAS_DISEASE
Q06970,D08382,QUESTION_HAS_DISEASE
Q06970,D11527,QUESTION_HAS_DISEASE
Q06970,D07082,QUESTION_HAS_DISEASE
Q06970,D03430,QUESTION_HAS_DISEASE
Q06970,D08096,QUESTION_HAS_DISEASE
Q06970,D12427,QUESTION_HAS_DISEASE
Q06970,D13883,QUESTION_HAS_DISEASE
Q06971,D09480,QUESTION_HAS_DISEASE
Q06971,D13829,QUESTION_HAS_DISEASE
Q06971,D05580,QUESTION_HAS_DISEASE
Q06971,D09081,QUESTION_HAS_DISEASE
Q06971,D09564,QUESTION_HAS_DISEASE
Q06972,D16437,QUESTION_HAS_DISEASE
Q06972,D02068,QUESTION_HAS_DISEASE
Q06972,D04407,QUESTION_HAS_DISEASE
Q06972,D09705,QUESTION_HAS_DISEASE
Q06972,D08748,QUESTION_HAS_DISEASE
Q06972,D07007,QUESTION_HAS_DISEASE
Q06972,D09703,QUESTION_HAS_DISEASE
Q06972,D04443,QUESTION_HAS_DISEASE
Q06973,D07999,QUESTION_HAS_DISEASE
Q06973,D12833,QUESTION_HAS_DISEASE
Q06973,D00144,QUESTION_HAS_DISEASE
Q06973,D03410,QUESTION_HAS_DISEASE
Q06973,D13656,QUESTION_HAS_DISEASE
Q06973,D08861,QUESTION_HAS_DISEASE
Q06973,D07238,QUESTION_HAS_DISEASE
Q06973,D05233,QUESTION_HAS_DISEASE
Q06974,D03403,QUESTION_HAS_DISEASE
Q06974,D14850,QUESTION_HAS_DISEASE
Q06974,D15286,QUESTION_HAS_DISEASE
Q06974,D16227,QUESTION_HAS_DISEASE
Q06975,D10710,QUESTION_HAS_DISEASE
Q06975,D14444,QUESTION_HAS_DISEASE
Q06975,D16247,QUESTION_HAS_DISEASE
Q06975,D05580,QUESTION_HAS_DISEASE
Q06975,D02004,QUESTION_HAS_DISEASE
Q06975,D09500,QUESTION_HAS_DISEASE
Q06975,D10762,QUESTION_HAS_DISEASE
Q06975,D07238,QUESTION_HAS_DISEASE
Q06975,D04512,QUESTION_HAS_DISEASE
Q06975,D10800,QUESTION_HAS_DISEASE
Q06975,D12661,QUESTION_HAS_DISEASE
Q06975,D10120,QUESTION_HAS_DISEASE
Q06975,D07477,QUESTION_HAS_DISEASE
Q06976,D07999,QUESTION_HAS_DISEASE
Q06976,D08725,QUESTION_HAS_DISEASE
Q06976,D10805,QUESTION_HAS_DISEASE
Q06976,D10044,QUESTION_HAS_DISEASE
Q06976,D07477,QUESTION_HAS_DISEASE
Q06976,D04145,QUESTION_HAS_DISEASE
Q06976,D02165,QUESTION_HAS_DISEASE
Q06976,D07992,QUESTION_HAS_DISEASE
Q06976,D09400,QUESTION_HAS_DISEASE
Q06976,D12661,QUESTION_HAS_DISEASE
Q06976,D14165,QUESTION_HAS_DISEASE
Q06976,D10800,QUESTION_HAS_DISEASE
Q06976,D07238,QUESTION_HAS_DISEASE
Q06976,D03178,QUESTION_HAS_DISEASE
Q06976,D05233,QUESTION_HAS_DISEASE
Q06977,D14531,QUESTION_HAS_DISEASE
Q06977,D10058,QUESTION_HAS_DISEASE
Q06977,D07618,QUESTION_HAS_DISEASE
Q06977,D04459,QUESTION_HAS_DISEASE
Q06977,D10998,QUESTION_HAS_DISEASE
Q06977,D15643,QUESTION_HAS_DISEASE
Q06977,D06496,QUESTION_HAS_DISEASE
Q06978,D02306,QUESTION_HAS_DISEASE
Q06979,D13628,QUESTION_HAS_DISEASE
Q06979,D06526,QUESTION_HAS_DISEASE
Q06979,D00341,QUESTION_HAS_DISEASE
Q06980,D06526,QUESTION_HAS_DISEASE
Q06980,D07992,QUESTION_HAS_DISEASE
Q06980,D13418,QUESTION_HAS_DISEASE
Q06980,D12102,QUESTION_HAS_DISEASE
Q06980,D07477,QUESTION_HAS_DISEASE
Q06980,D04145,QUESTION_HAS_DISEASE
Q06980,D05514,QUESTION_HAS_DISEASE
Q06980,D12258,QUESTION_HAS_DISEASE
Q06980,D09400,QUESTION_HAS_DISEASE
Q06980,D12100,QUESTION_HAS_DISEASE
Q06980,D00319,QUESTION_HAS_DISEASE
Q06980,D02910,QUESTION_HAS_DISEASE
Q06980,D13628,QUESTION_HAS_DISEASE
Q06980,D07889,QUESTION_HAS_DISEASE
Q06980,D12340,QUESTION_HAS_DISEASE
Q06980,D13382,QUESTION_HAS_DISEASE
Q06980,D14856,QUESTION_HAS_DISEASE
Q06980,D14829,QUESTION_HAS_DISEASE
Q06980,D01004,QUESTION_HAS_DISEASE
Q06981,D07230,QUESTION_HAS_DISEASE
Q06981,D11147,QUESTION_HAS_DISEASE
Q06981,D07241,QUESTION_HAS_DISEASE
Q06981,D11150,QUESTION_HAS_DISEASE
Q06981,D02004,QUESTION_HAS_DISEASE
Q06981,D04853,QUESTION_HAS_DISEASE
Q06982,D04853,QUESTION_HAS_DISEASE
Q06982,D02192,QUESTION_HAS_DISEASE
Q06982,D11150,QUESTION_HAS_DISEASE
Q06982,D13446,QUESTION_HAS_DISEASE
Q06983,D00651,QUESTION_HAS_DISEASE
Q06983,D13661,QUESTION_HAS_DISEASE
Q06983,D14245,QUESTION_HAS_DISEASE
Q06983,D04145,QUESTION_HAS_DISEASE
Q06983,D15556,QUESTION_HAS_DISEASE
Q06983,D09423,QUESTION_HAS_DISEASE
Q06983,D16450,QUESTION_HAS_DISEASE
Q06983,D12443,QUESTION_HAS_DISEASE
Q06983,D04516,QUESTION_HAS_DISEASE
Q06984,D08725,QUESTION_HAS_DISEASE
Q06984,D00087,QUESTION_HAS_DISEASE
Q06984,D01004,QUESTION_HAS_DISEASE
Q06984,D10411,QUESTION_HAS_DISEASE
Q06984,D09536,QUESTION_HAS_DISEASE
Q06984,D14214,QUESTION_HAS_DISEASE
Q06984,D07398,QUESTION_HAS_DISEASE
Q06984,D02004,QUESTION_HAS_DISEASE
Q06984,D00398,QUESTION_HAS_DISEASE
Q06985,D05437,QUESTION_HAS_DISEASE
Q06985,D15837,QUESTION_HAS_DISEASE
Q06985,D12905,QUESTION_HAS_DISEASE
Q06985,D01454,QUESTION_HAS_DISEASE
Q06985,D11573,QUESTION_HAS_DISEASE
Q06985,D14758,QUESTION_HAS_DISEASE
Q06985,D14214,QUESTION_HAS_DISEASE
Q06985,D01004,QUESTION_HAS_DISEASE
Q06985,D07398,QUESTION_HAS_DISEASE
Q06986,D01004,QUESTION_HAS_DISEASE
Q06986,D11774,QUESTION_HAS_DISEASE
Q06986,D11729,QUESTION_HAS_DISEASE
Q06986,D02004,QUESTION_HAS_DISEASE
Q06986,D05070,QUESTION_HAS_DISEASE
Q06986,D07395,QUESTION_HAS_DISEASE
Q06986,D12485,QUESTION_HAS_DISEASE
Q06987,D07642,QUESTION_HAS_DISEASE
Q06987,D01004,QUESTION_HAS_DISEASE
Q06987,D02169,QUESTION_HAS_DISEASE
Q06987,D11774,QUESTION_HAS_DISEASE
Q06987,D06295,QUESTION_HAS_DISEASE
Q06987,D11729,QUESTION_HAS_DISEASE
Q06987,D13843,QUESTION_HAS_DISEASE
Q06987,D09139,QUESTION_HAS_DISEASE
Q06987,D07398,QUESTION_HAS_DISEASE
Q06987,D05070,QUESTION_HAS_DISEASE
Q06987,D14829,QUESTION_HAS_DISEASE
Q06987,D09623,QUESTION_HAS_DISEASE
Q06987,D12485,QUESTION_HAS_DISEASE
Q06988,D07395,QUESTION_HAS_DISEASE
Q06988,D11729,QUESTION_HAS_DISEASE
Q06988,D01004,QUESTION_HAS_DISEASE
Q06989,D11729,QUESTION_HAS_DISEASE
Q06989,D02023,QUESTION_HAS_DISEASE
Q06989,D02004,QUESTION_HAS_DISEASE
Q06990,D10589,QUESTION_HAS_DISEASE
Q06990,D01004,QUESTION_HAS_DISEASE
