:START_ID(Question),:END_ID(Chemical),:TYPE
Q09708,C01278,QUESTION_HAS_CHEMICAL
Q09708,C00641,QUESTION_HAS_CHEMICAL
Q09708,C01677,QUESTION_HAS_CHEMICAL
Q09708,C00976,QUESTION_HAS_CHEMICAL
Q09716,C00485,QUESTION_HAS_CHEMICAL
Q09719,C01321,QUESTION_HAS_CHEMICAL
Q09723,C01491,QUESTION_HAS_CHEMICAL
Q09724,C00680,QUESTION_HAS_CHEMICAL
Q09724,C00249,QUESTION_HAS_CHEMICAL
Q09731,C00901,QUESTION_HAS_CHEMICAL
Q09732,C01225,QUESTION_HAS_CHEMICAL
Q09736,C01164,QUESTION_HAS_CHEMICAL
Q09736,C00304,QUESTION_HAS_CHEMICAL
Q09744,C01381,QUESTION_HAS_CHEMICAL
Q09744,C01269,QUESTION_HAS_CHEMICAL
Q09744,C01706,QUESTION_HAS_CHEMICAL
Q09744,C00679,QUESTION_HAS_CHEMICAL
Q09744,C00765,QUESTION_HAS_CHEMICAL
Q09744,C01746,QUESTION_HAS_CHEMICAL
Q09744,C00860,QUESTION_HAS_CHEMICAL
Q09744,C00270,QUESTION_HAS_CHEMICAL
Q09745,C00485,QUESTION_HAS_CHEMICAL
Q09748,C00551,QUESTION_HAS_CHEMICAL
Q09748,C00642,QUESTION_HAS_CHEMICAL
Q09759,C01082,QUESTION_HAS_CHEMICAL
Q09760,C01082,QUESTION_HAS_CHEMICAL
Q09761,C01164,QUESTION_HAS_CHEMICAL
Q09772,C01164,QUESTION_HAS_CHEMICAL
Q09788,C00524,QUESTION_HAS_CHEMICAL
Q09788,C02235,QUESTION_HAS_CHEMICAL
Q09788,C00279,QUESTION_HAS_CHEMICAL
Q09788,C00264,QUESTION_HAS_CHEMICAL
Q09788,C00594,QUESTION_HAS_CHEMICAL
Q09788,C02213,QUESTION_HAS_CHEMICAL
Q09788,C00968,QUESTION_HAS_CHEMICAL
Q09788,C02017,QUESTION_HAS_CHEMICAL
Q09788,C00391,QUESTION_HAS_CHEMICAL
Q09789,C02017,QUESTION_HAS_CHEMICAL
Q09789,C02235,QUESTION_HAS_CHEMICAL
Q09797,C01998,QUESTION_HAS_CHEMICAL
Q09798,C00391,QUESTION_HAS_CHEMICAL
Q09798,C01598,QUESTION_HAS_CHEMICAL
Q09798,C01845,QUESTION_HAS_CHEMICAL
Q09801,C01115,QUESTION_HAS_CHEMICAL
Q09801,C00901,QUESTION_HAS_CHEMICAL
Q09806,C00485,QUESTION_HAS_CHEMICAL
Q09828,C00747,QUESTION_HAS_CHEMICAL
Q09828,C01775,QUESTION_HAS_CHEMICAL
Q09828,C01776,QUESTION_HAS_CHEMICAL
Q09828,C01627,QUESTION_HAS_CHEMICAL
Q09833,C01429,QUESTION_HAS_CHEMICAL
Q09833,C01386,QUESTION_HAS_CHEMICAL
Q09838,C02095,QUESTION_HAS_CHEMICAL
Q09841,C01115,QUESTION_HAS_CHEMICAL
Q09843,C01115,QUESTION_HAS_CHEMICAL
Q09845,C01115,QUESTION_HAS_CHEMICAL
Q09845,C00082,QUESTION_HAS_CHEMICAL
Q09846,C01389,QUESTION_HAS_CHEMICAL
Q09848,C01582,QUESTION_HAS_CHEMICAL
Q09853,C01265,QUESTION_HAS_CHEMICAL
Q09858,C00678,QUESTION_HAS_CHEMICAL
Q09858,C00677,QUESTION_HAS_CHEMICAL
Q09863,C01233,QUESTION_HAS_CHEMICAL
Q09893,C01323,QUESTION_HAS_CHEMICAL
Q09893,C01324,QUESTION_HAS_CHEMICAL
Q09893,C02171,QUESTION_HAS_CHEMICAL
Q09893,C00485,QUESTION_HAS_CHEMICAL
Q09894,C01323,QUESTION_HAS_CHEMICAL
Q09894,C01324,QUESTION_HAS_CHEMICAL
Q09894,C01254,QUESTION_HAS_CHEMICAL
Q09896,C00035,QUESTION_HAS_CHEMICAL
Q09908,C01457,QUESTION_HAS_CHEMICAL
Q09913,C00721,QUESTION_HAS_CHEMICAL
Q09936,C01598,QUESTION_HAS_CHEMICAL
Q09945,C01155,QUESTION_HAS_CHEMICAL
Q09951,C01937,QUESTION_HAS_CHEMICAL
Q09951,C01938,QUESTION_HAS_CHEMICAL
Q09953,C01784,QUESTION_HAS_CHEMICAL
Q09953,C01938,QUESTION_HAS_CHEMICAL
Q09956,C00382,QUESTION_HAS_CHEMICAL
Q09956,C00135,QUESTION_HAS_CHEMICAL
Q09958,C00002,QUESTION_HAS_CHEMICAL
Q09958,C00912,QUESTION_HAS_CHEMICAL
Q09958,C00029,QUESTION_HAS_CHEMICAL
Q09961,C01598,QUESTION_HAS_CHEMICAL
Q09961,C02110,QUESTION_HAS_CHEMICAL
Q09968,C01289,QUESTION_HAS_CHEMICAL
Q09973,C00109,QUESTION_HAS_CHEMICAL
Q09973,C00953,QUESTION_HAS_CHEMICAL
Q09993,C02251,QUESTION_HAS_CHEMICAL
Q09993,C00485,QUESTION_HAS_CHEMICAL
Q09996,C01598,QUESTION_HAS_CHEMICAL
Q09996,C00391,QUESTION_HAS_CHEMICAL
Q09998,C00333,QUESTION_HAS_CHEMICAL
Q09998,C00473,QUESTION_HAS_CHEMICAL
Q09998,C00475,QUESTION_HAS_CHEMICAL
Q10016,C00135,QUESTION_HAS_CHEMICAL
Q10016,C00894,QUESTION_HAS_CHEMICAL
Q10018,C01845,QUESTION_HAS_CHEMICAL
Q10033,C00993,QUESTION_HAS_CHEMICAL
Q10043,C00286,QUESTION_HAS_CHEMICAL
Q10043,C01434,QUESTION_HAS_CHEMICAL
Q10043,C00948,QUESTION_HAS_CHEMICAL
Q10046,C01845,QUESTION_HAS_CHEMICAL
Q10048,C01775,QUESTION_HAS_CHEMICAL
Q10048,C00143,QUESTION_HAS_CHEMICAL
Q10048,C00553,QUESTION_HAS_CHEMICAL
Q10056,C01520,QUESTION_HAS_CHEMICAL
Q10056,C01127,QUESTION_HAS_CHEMICAL
Q10058,C02246,QUESTION_HAS_CHEMICAL
Q10058,C01120,QUESTION_HAS_CHEMICAL
Q10058,C01520,QUESTION_HAS_CHEMICAL
Q10058,C01127,QUESTION_HAS_CHEMICAL
Q10061,C02140,QUESTION_HAS_CHEMICAL
Q10061,C01998,QUESTION_HAS_CHEMICAL
Q10063,C00391,QUESTION_HAS_CHEMICAL
Q10066,C02196,QUESTION_HAS_CHEMICAL
Q10066,C02161,QUESTION_HAS_CHEMICAL
Q10066,C00774,QUESTION_HAS_CHEMICAL
Q10066,C00485,QUESTION_HAS_CHEMICAL
Q10068,C01185,QUESTION_HAS_CHEMICAL
Q10068,C00485,QUESTION_HAS_CHEMICAL
Q10071,C00334,QUESTION_HAS_CHEMICAL
Q10073,C01349,QUESTION_HAS_CHEMICAL
Q10073,C00553,QUESTION_HAS_CHEMICAL
Q10083,C02206,QUESTION_HAS_CHEMICAL
Q10088,C00967,QUESTION_HAS_CHEMICAL
Q10098,C00135,QUESTION_HAS_CHEMICAL
Q10101,C00618,QUESTION_HAS_CHEMICAL
Q10102,C00618,QUESTION_HAS_CHEMICAL
Q10103,C00618,QUESTION_HAS_CHEMICAL
Q10104,C00618,QUESTION_HAS_CHEMICAL
Q10105,C00618,QUESTION_HAS_CHEMICAL
Q10106,C01234,QUESTION_HAS_CHEMICAL
Q10108,C01234,QUESTION_HAS_CHEMICAL
Q10108,C01307,QUESTION_HAS_CHEMICAL
Q10111,C01842,QUESTION_HAS_CHEMICAL
Q10113,C01435,QUESTION_HAS_CHEMICAL
Q10118,C01853,QUESTION_HAS_CHEMICAL
Q10131,C01342,QUESTION_HAS_CHEMICAL
Q10131,C01085,QUESTION_HAS_CHEMICAL
Q10132,C01342,QUESTION_HAS_CHEMICAL
Q10133,C01342,QUESTION_HAS_CHEMICAL
Q10133,C01085,QUESTION_HAS_CHEMICAL
Q10135,C01085,QUESTION_HAS_CHEMICAL
Q10141,C01085,QUESTION_HAS_CHEMICAL
Q10143,C01085,QUESTION_HAS_CHEMICAL
Q10146,C00135,QUESTION_HAS_CHEMICAL
Q10146,C01085,QUESTION_HAS_CHEMICAL
Q10148,C01085,QUESTION_HAS_CHEMICAL
Q10153,C00391,QUESTION_HAS_CHEMICAL
Q10158,C01289,QUESTION_HAS_CHEMICAL
Q10171,C01373,QUESTION_HAS_CHEMICAL
Q10173,C01373,QUESTION_HAS_CHEMICAL
Q10173,C00680,QUESTION_HAS_CHEMICAL
Q10173,C00425,QUESTION_HAS_CHEMICAL
Q10173,C00208,QUESTION_HAS_CHEMICAL
Q10173,C00319,QUESTION_HAS_CHEMICAL
Q10173,C00320,QUESTION_HAS_CHEMICAL
Q10181,C00564,QUESTION_HAS_CHEMICAL
Q10183,C00473,QUESTION_HAS_CHEMICAL
Q10183,C00475,QUESTION_HAS_CHEMICAL
Q10186,C00391,QUESTION_HAS_CHEMICAL
Q10198,C00286,QUESTION_HAS_CHEMICAL
Q10201,C00391,QUESTION_HAS_CHEMICAL
Q10216,C01475,QUESTION_HAS_CHEMICAL
Q10216,C01133,QUESTION_HAS_CHEMICAL
Q10217,C01133,QUESTION_HAS_CHEMICAL
Q10218,C00747,QUESTION_HAS_CHEMICAL
Q10218,C01133,QUESTION_HAS_CHEMICAL
Q10219,C01133,QUESTION_HAS_CHEMICAL
Q10220,C01133,QUESTION_HAS_CHEMICAL
Q10221,C02110,QUESTION_HAS_CHEMICAL
Q10223,C01352,QUESTION_HAS_CHEMICAL
Q10223,C01435,QUESTION_HAS_CHEMICAL
Q10223,C00587,QUESTION_HAS_CHEMICAL
Q10233,C00552,QUESTION_HAS_CHEMICAL
Q10233,C00553,QUESTION_HAS_CHEMICAL
Q10233,C01775,QUESTION_HAS_CHEMICAL
Q10233,C00143,QUESTION_HAS_CHEMICAL
Q10235,C01897,QUESTION_HAS_CHEMICAL
Q10238,C01375,QUESTION_HAS_CHEMICAL
Q10251,C01679,QUESTION_HAS_CHEMICAL
Q10251,C01475,QUESTION_HAS_CHEMICAL
Q10251,C01678,QUESTION_HAS_CHEMICAL
Q10251,C02175,QUESTION_HAS_CHEMICAL
Q10252,C01678,QUESTION_HAS_CHEMICAL
Q10253,C01680,QUESTION_HAS_CHEMICAL
Q10253,C01679,QUESTION_HAS_CHEMICAL
Q10253,C01682,QUESTION_HAS_CHEMICAL
Q10253,C01681,QUESTION_HAS_CHEMICAL
Q10253,C01578,QUESTION_HAS_CHEMICAL
Q10253,C01678,QUESTION_HAS_CHEMICAL
Q10253,C02175,QUESTION_HAS_CHEMICAL
Q10255,C01678,QUESTION_HAS_CHEMICAL
Q10256,C00485,QUESTION_HAS_CHEMICAL
Q10258,C01185,QUESTION_HAS_CHEMICAL
Q10258,C00322,QUESTION_HAS_CHEMICAL
Q10258,C01145,QUESTION_HAS_CHEMICAL
Q10258,C01153,QUESTION_HAS_CHEMICAL
Q10258,C00485,QUESTION_HAS_CHEMICAL
Q10261,C01843,QUESTION_HAS_CHEMICAL
Q10263,C01843,QUESTION_HAS_CHEMICAL
Q10263,C00408,QUESTION_HAS_CHEMICAL
Q10276,C00216,QUESTION_HAS_CHEMICAL
Q10278,C02161,QUESTION_HAS_CHEMICAL
Q10278,C02091,QUESTION_HAS_CHEMICAL
Q10278,C01720,QUESTION_HAS_CHEMICAL
Q10278,C02029,QUESTION_HAS_CHEMICAL
Q10279,C02091,QUESTION_HAS_CHEMICAL
Q10286,C00391,QUESTION_HAS_CHEMICAL
Q10291,C02196,QUESTION_HAS_CHEMICAL
Q10291,C02198,QUESTION_HAS_CHEMICAL
Q10292,C02198,QUESTION_HAS_CHEMICAL
Q10293,C02044,QUESTION_HAS_CHEMICAL
Q10293,C02196,QUESTION_HAS_CHEMICAL
Q10293,C02200,QUESTION_HAS_CHEMICAL
Q10295,C02196,QUESTION_HAS_CHEMICAL
Q10295,C02198,QUESTION_HAS_CHEMICAL
Q10296,C00874,QUESTION_HAS_CHEMICAL
Q10296,C01085,QUESTION_HAS_CHEMICAL
Q10308,C01009,QUESTION_HAS_CHEMICAL
Q10308,C00702,QUESTION_HAS_CHEMICAL
Q10308,C01289,QUESTION_HAS_CHEMICAL
Q10308,C00424,QUESTION_HAS_CHEMICAL
Q10308,C01290,QUESTION_HAS_CHEMICAL
Q10308,C01573,QUESTION_HAS_CHEMICAL
Q10331,C02131,QUESTION_HAS_CHEMICAL
Q10331,C00432,QUESTION_HAS_CHEMICAL
Q10333,C02131,QUESTION_HAS_CHEMICAL
Q10338,C02074,QUESTION_HAS_CHEMICAL
Q10338,C01965,QUESTION_HAS_CHEMICAL
Q10340,C01965,QUESTION_HAS_CHEMICAL
Q10361,C01239,QUESTION_HAS_CHEMICAL
Q10361,C00901,QUESTION_HAS_CHEMICAL
Q10361,C01925,QUESTION_HAS_CHEMICAL
Q10363,C01239,QUESTION_HAS_CHEMICAL
Q10363,C01925,QUESTION_HAS_CHEMICAL
Q10393,C00182,QUESTION_HAS_CHEMICAL
Q10396,C00165,QUESTION_HAS_CHEMICAL
Q10396,C00164,QUESTION_HAS_CHEMICAL
Q10398,C00163,QUESTION_HAS_CHEMICAL
Q10398,C02012,QUESTION_HAS_CHEMICAL
Q10398,C00165,QUESTION_HAS_CHEMICAL
Q10398,C00182,QUESTION_HAS_CHEMICAL
Q10398,C00188,QUESTION_HAS_CHEMICAL
Q10398,C00131,QUESTION_HAS_CHEMICAL
Q10413,C00391,QUESTION_HAS_CHEMICAL
Q10418,C00135,QUESTION_HAS_CHEMICAL
Q10428,C00442,QUESTION_HAS_CHEMICAL
Q10431,C02152,QUESTION_HAS_CHEMICAL
Q10431,C00334,QUESTION_HAS_CHEMICAL
Q10431,C00564,QUESTION_HAS_CHEMICAL
Q10431,C02110,QUESTION_HAS_CHEMICAL
Q10433,C00901,QUESTION_HAS_CHEMICAL
Q10436,C02099,QUESTION_HAS_CHEMICAL
Q10438,C01427,QUESTION_HAS_CHEMICAL
Q10438,C02099,QUESTION_HAS_CHEMICAL
Q10438,C00680,QUESTION_HAS_CHEMICAL
Q10438,C00441,QUESTION_HAS_CHEMICAL
Q10438,C00730,QUESTION_HAS_CHEMICAL
Q10438,C00182,QUESTION_HAS_CHEMICAL
Q10438,C00440,QUESTION_HAS_CHEMICAL
Q10440,C02099,QUESTION_HAS_CHEMICAL
Q10443,C01185,QUESTION_HAS_CHEMICAL
Q10463,C00086,QUESTION_HAS_CHEMICAL
Q10473,C01250,QUESTION_HAS_CHEMICAL
Q10493,C00901,QUESTION_HAS_CHEMICAL
Q10498,C00999,QUESTION_HAS_CHEMICAL
Q10501,C01475,QUESTION_HAS_CHEMICAL
Q10506,C00208,QUESTION_HAS_CHEMICAL
Q10508,C02109,QUESTION_HAS_CHEMICAL
Q10508,C01687,QUESTION_HAS_CHEMICAL
Q10508,C01459,QUESTION_HAS_CHEMICAL
Q10508,C01483,QUESTION_HAS_CHEMICAL
Q10508,C00208,QUESTION_HAS_CHEMICAL
Q10508,C01631,QUESTION_HAS_CHEMICAL
Q10508,C00564,QUESTION_HAS_CHEMICAL
Q10508,C00912,QUESTION_HAS_CHEMICAL
Q10510,C01459,QUESTION_HAS_CHEMICAL
Q10511,C00006,QUESTION_HAS_CHEMICAL
Q10523,C01289,QUESTION_HAS_CHEMICAL
Q10526,C00912,QUESTION_HAS_CHEMICAL
Q10526,C00798,QUESTION_HAS_CHEMICAL
Q10526,C00830,QUESTION_HAS_CHEMICAL
Q10526,C02217,QUESTION_HAS_CHEMICAL
Q10527,C00912,QUESTION_HAS_CHEMICAL
Q10528,C00189,QUESTION_HAS_CHEMICAL
Q10528,C00912,QUESTION_HAS_CHEMICAL
Q10528,C02202,QUESTION_HAS_CHEMICAL
Q10530,C00912,QUESTION_HAS_CHEMICAL
Q10536,C01185,QUESTION_HAS_CHEMICAL
Q10536,C00485,QUESTION_HAS_CHEMICAL
Q10538,C02225,QUESTION_HAS_CHEMICAL
Q10538,C01076,QUESTION_HAS_CHEMICAL
Q10538,C01185,QUESTION_HAS_CHEMICAL
Q10538,C00485,QUESTION_HAS_CHEMICAL
Q10540,C00485,QUESTION_HAS_CHEMICAL
Q10543,C00823,QUESTION_HAS_CHEMICAL
Q10543,C02177,QUESTION_HAS_CHEMICAL
Q10543,C02202,QUESTION_HAS_CHEMICAL
Q10543,C00825,QUESTION_HAS_CHEMICAL
Q10546,C01128,QUESTION_HAS_CHEMICAL
Q10550,C01128,QUESTION_HAS_CHEMICAL
Q10558,C01475,QUESTION_HAS_CHEMICAL
Q10581,C01085,QUESTION_HAS_CHEMICAL
Q10583,C01085,QUESTION_HAS_CHEMICAL
Q10593,C01845,QUESTION_HAS_CHEMICAL
Q10606,C00216,QUESTION_HAS_CHEMICAL
Q10611,C01085,QUESTION_HAS_CHEMICAL
Q10613,C01475,QUESTION_HAS_CHEMICAL
Q10613,C00557,QUESTION_HAS_CHEMICAL
Q10613,C01085,QUESTION_HAS_CHEMICAL
Q10616,C00348,QUESTION_HAS_CHEMICAL
Q10616,C00942,QUESTION_HAS_CHEMICAL
Q10618,C00477,QUESTION_HAS_CHEMICAL
Q10618,C00348,QUESTION_HAS_CHEMICAL
Q10618,C00942,QUESTION_HAS_CHEMICAL
Q10636,C02110,QUESTION_HAS_CHEMICAL
Q10648,C01475,QUESTION_HAS_CHEMICAL
Q10651,C00378,QUESTION_HAS_CHEMICAL
Q10652,C00378,QUESTION_HAS_CHEMICAL
Q10653,C00378,QUESTION_HAS_CHEMICAL
Q10653,C01598,QUESTION_HAS_CHEMICAL
Q10655,C00378,QUESTION_HAS_CHEMICAL
Q10658,C02217,QUESTION_HAS_CHEMICAL
Q10678,C00921,QUESTION_HAS_CHEMICAL
Q10691,C00730,QUESTION_HAS_CHEMICAL
Q10691,C00441,QUESTION_HAS_CHEMICAL
Q10691,C00116,QUESTION_HAS_CHEMICAL
Q10691,C01427,QUESTION_HAS_CHEMICAL
Q10693,C01918,QUESTION_HAS_CHEMICAL
Q10693,C00512,QUESTION_HAS_CHEMICAL
Q10693,C01788,QUESTION_HAS_CHEMICAL
Q10693,C00841,QUESTION_HAS_CHEMICAL
Q10693,C01475,QUESTION_HAS_CHEMICAL
Q10696,C00920,QUESTION_HAS_CHEMICAL
Q10696,C00919,QUESTION_HAS_CHEMICAL
Q10696,C00182,QUESTION_HAS_CHEMICAL
Q10697,C00920,QUESTION_HAS_CHEMICAL
Q10698,C00919,QUESTION_HAS_CHEMICAL
Q10698,C00920,QUESTION_HAS_CHEMICAL
Q10700,C00920,QUESTION_HAS_CHEMICAL
Q10701,C02147,QUESTION_HAS_CHEMICAL
Q10716,C01096,QUESTION_HAS_CHEMICAL
Q10716,C01159,QUESTION_HAS_CHEMICAL
Q10718,C00191,QUESTION_HAS_CHEMICAL
Q10718,C01159,QUESTION_HAS_CHEMICAL
Q10720,C01096,QUESTION_HAS_CHEMICAL
Q10731,C00901,QUESTION_HAS_CHEMICAL
Q10741,C01115,QUESTION_HAS_CHEMICAL
Q10741,C00901,QUESTION_HAS_CHEMICAL
Q10745,C00901,QUESTION_HAS_CHEMICAL
Q10748,C00110,QUESTION_HAS_CHEMICAL
Q10748,C00403,QUESTION_HAS_CHEMICAL
Q10748,C00286,QUESTION_HAS_CHEMICAL
Q10751,C00425,QUESTION_HAS_CHEMICAL
Q10751,C01475,QUESTION_HAS_CHEMICAL
Q10756,C00473,QUESTION_HAS_CHEMICAL
Q10756,C01775,QUESTION_HAS_CHEMICAL
Q10756,C01845,QUESTION_HAS_CHEMICAL
Q10756,C01847,QUESTION_HAS_CHEMICAL
Q10756,C01598,QUESTION_HAS_CHEMICAL
Q10756,C00391,QUESTION_HAS_CHEMICAL
Q10758,C01598,QUESTION_HAS_CHEMICAL
Q10758,C01775,QUESTION_HAS_CHEMICAL
Q10758,C00391,QUESTION_HAS_CHEMICAL
Q10766,C01666,QUESTION_HAS_CHEMICAL
Q10767,C01666,QUESTION_HAS_CHEMICAL
Q10768,C01666,QUESTION_HAS_CHEMICAL
Q10768,C00619,QUESTION_HAS_CHEMICAL
Q10768,C01584,QUESTION_HAS_CHEMICAL
Q10768,C00636,QUESTION_HAS_CHEMICAL
Q10770,C01666,QUESTION_HAS_CHEMICAL
Q10778,C00913,QUESTION_HAS_CHEMICAL
Q10778,C00182,QUESTION_HAS_CHEMICAL
Q10783,C01598,QUESTION_HAS_CHEMICAL
Q10788,C01457,QUESTION_HAS_CHEMICAL
Q10801,C00425,QUESTION_HAS_CHEMICAL
Q10801,C01475,QUESTION_HAS_CHEMICAL
Q10816,C00208,QUESTION_HAS_CHEMICAL
Q10816,C00209,QUESTION_HAS_CHEMICAL
Q10818,C00419,QUESTION_HAS_CHEMICAL
Q10818,C00208,QUESTION_HAS_CHEMICAL
Q10818,C02109,QUESTION_HAS_CHEMICAL
Q10820,C02109,QUESTION_HAS_CHEMICAL
Q10823,C00485,QUESTION_HAS_CHEMICAL
Q10826,C00047,QUESTION_HAS_CHEMICAL
Q10826,C00653,QUESTION_HAS_CHEMICAL
Q10826,C00640,QUESTION_HAS_CHEMICAL
Q10827,C00047,QUESTION_HAS_CHEMICAL
Q10828,C01998,QUESTION_HAS_CHEMICAL
Q10828,C01898,QUESTION_HAS_CHEMICAL
Q10828,C00640,QUESTION_HAS_CHEMICAL
Q10828,C01883,QUESTION_HAS_CHEMICAL
Q10828,C01900,QUESTION_HAS_CHEMICAL
Q10829,C01883,QUESTION_HAS_CHEMICAL
Q10829,C01899,QUESTION_HAS_CHEMICAL
Q10829,C00047,QUESTION_HAS_CHEMICAL
Q10829,C00640,QUESTION_HAS_CHEMICAL
Q10830,C00047,QUESTION_HAS_CHEMICAL
Q10851,C00391,QUESTION_HAS_CHEMICAL
Q10858,C01843,QUESTION_HAS_CHEMICAL
Q10858,C01842,QUESTION_HAS_CHEMICAL
Q10888,C00169,QUESTION_HAS_CHEMICAL
Q10893,C01841,QUESTION_HAS_CHEMICAL
Q10911,C00564,QUESTION_HAS_CHEMICAL
Q10912,C00564,QUESTION_HAS_CHEMICAL
Q10913,C00564,QUESTION_HAS_CHEMICAL
Q10915,C00564,QUESTION_HAS_CHEMICAL
Q10918,C00168,QUESTION_HAS_CHEMICAL
Q10921,C01636,QUESTION_HAS_CHEMICAL
Q10923,C00485,QUESTION_HAS_CHEMICAL
Q10938,C02036,QUESTION_HAS_CHEMICAL
Q10938,C02027,QUESTION_HAS_CHEMICAL
Q10943,C01728,QUESTION_HAS_CHEMICAL
Q10951,C00411,QUESTION_HAS_CHEMICAL
Q10951,C00054,QUESTION_HAS_CHEMICAL
Q10951,C00815,QUESTION_HAS_CHEMICAL
Q10951,C00816,QUESTION_HAS_CHEMICAL
Q10953,C01685,QUESTION_HAS_CHEMICAL
Q10953,C00044,QUESTION_HAS_CHEMICAL
Q10953,C00815,QUESTION_HAS_CHEMICAL
Q10953,C00814,QUESTION_HAS_CHEMICAL
Q10953,C00319,QUESTION_HAS_CHEMICAL
Q10953,C00320,QUESTION_HAS_CHEMICAL
Q10953,C00045,QUESTION_HAS_CHEMICAL
Q10961,C01475,QUESTION_HAS_CHEMICAL
Q10963,C00158,QUESTION_HAS_CHEMICAL
Q10963,C01475,QUESTION_HAS_CHEMICAL
Q10983,C01598,QUESTION_HAS_CHEMICAL
Q10983,C01104,QUESTION_HAS_CHEMICAL
Q10983,C00555,QUESTION_HAS_CHEMICAL
Q10983,C00475,QUESTION_HAS_CHEMICAL
Q10993,C01843,QUESTION_HAS_CHEMICAL
Q11003,C01913,QUESTION_HAS_CHEMICAL
Q11006,C00184,QUESTION_HAS_CHEMICAL
Q11006,C00208,QUESTION_HAS_CHEMICAL
Q11008,C00208,QUESTION_HAS_CHEMICAL
Q11008,C00269,QUESTION_HAS_CHEMICAL
Q11008,C02109,QUESTION_HAS_CHEMICAL
Q11010,C02109,QUESTION_HAS_CHEMICAL
Q11011,C02217,QUESTION_HAS_CHEMICAL
Q11011,C00774,QUESTION_HAS_CHEMICAL
Q11011,C00391,QUESTION_HAS_CHEMICAL
Q11018,C01587,QUESTION_HAS_CHEMICAL
Q11018,C01872,QUESTION_HAS_CHEMICAL
Q11031,C02099,QUESTION_HAS_CHEMICAL
Q11031,C00194,QUESTION_HAS_CHEMICAL
Q11031,C02180,QUESTION_HAS_CHEMICAL
Q11033,C02099,QUESTION_HAS_CHEMICAL
Q11046,C01363,QUESTION_HAS_CHEMICAL
Q11047,C01363,QUESTION_HAS_CHEMICAL
Q11048,C01363,QUESTION_HAS_CHEMICAL
Q11050,C01363,QUESTION_HAS_CHEMICAL
Q11053,C01873,QUESTION_HAS_CHEMICAL
Q11061,C00135,QUESTION_HAS_CHEMICAL
Q11061,C01842,QUESTION_HAS_CHEMICAL
Q11061,C00391,QUESTION_HAS_CHEMICAL
Q11063,C02088,QUESTION_HAS_CHEMICAL
Q11073,C00131,QUESTION_HAS_CHEMICAL
Q11073,C00182,QUESTION_HAS_CHEMICAL
Q11086,C02110,QUESTION_HAS_CHEMICAL
Q11086,C00485,QUESTION_HAS_CHEMICAL
Q11088,C00902,QUESTION_HAS_CHEMICAL
Q11088,C00901,QUESTION_HAS_CHEMICAL
Q11091,C01475,QUESTION_HAS_CHEMICAL
Q11091,C01085,QUESTION_HAS_CHEMICAL
Q11096,C01128,QUESTION_HAS_CHEMICAL
Q11098,C00286,QUESTION_HAS_CHEMICAL
Q11098,C01475,QUESTION_HAS_CHEMICAL
Q11098,C01688,QUESTION_HAS_CHEMICAL
Q11101,C01475,QUESTION_HAS_CHEMICAL
Q11118,C01598,QUESTION_HAS_CHEMICAL
Q11123,C00485,QUESTION_HAS_CHEMICAL
Q11131,C01459,QUESTION_HAS_CHEMICAL
Q11131,C01231,QUESTION_HAS_CHEMICAL
Q11131,C00208,QUESTION_HAS_CHEMICAL
Q11131,C00269,QUESTION_HAS_CHEMICAL
Q11133,C00269,QUESTION_HAS_CHEMICAL
Q11133,C01231,QUESTION_HAS_CHEMICAL
Q11133,C00182,QUESTION_HAS_CHEMICAL
Q11133,C02109,QUESTION_HAS_CHEMICAL
Q11133,C00208,QUESTION_HAS_CHEMICAL
Q11133,C01459,QUESTION_HAS_CHEMICAL
Q11136,C01089,QUESTION_HAS_CHEMICAL
Q11136,C00182,QUESTION_HAS_CHEMICAL
Q11138,C01115,QUESTION_HAS_CHEMICAL
Q11138,C01089,QUESTION_HAS_CHEMICAL
Q11141,C01241,QUESTION_HAS_CHEMICAL
Q11141,C01085,QUESTION_HAS_CHEMICAL
Q11143,C01241,QUESTION_HAS_CHEMICAL
Q11151,C00135,QUESTION_HAS_CHEMICAL
Q11153,C01845,QUESTION_HAS_CHEMICAL
Q11156,C00391,QUESTION_HAS_CHEMICAL
Q11156,C00858,QUESTION_HAS_CHEMICAL
Q11156,C00901,QUESTION_HAS_CHEMICAL
Q11156,C01130,QUESTION_HAS_CHEMICAL
Q11156,C01925,QUESTION_HAS_CHEMICAL
Q11157,C00901,QUESTION_HAS_CHEMICAL
Q11158,C00858,QUESTION_HAS_CHEMICAL
Q11158,C00901,QUESTION_HAS_CHEMICAL
Q11158,C01845,QUESTION_HAS_CHEMICAL
Q11159,C00901,QUESTION_HAS_CHEMICAL
Q11186,C00135,QUESTION_HAS_CHEMICAL
Q11186,C01598,QUESTION_HAS_CHEMICAL
Q11188,C01598,QUESTION_HAS_CHEMICAL
Q11188,C01845,QUESTION_HAS_CHEMICAL
Q11210,C00030,QUESTION_HAS_CHEMICAL
Q11210,C00003,QUESTION_HAS_CHEMICAL
Q11210,C00019,QUESTION_HAS_CHEMICAL
Q11211,C01598,QUESTION_HAS_CHEMICAL
Q11211,C01775,QUESTION_HAS_CHEMICAL
Q11213,C00898,QUESTION_HAS_CHEMICAL
Q11213,C01998,QUESTION_HAS_CHEMICAL
Q11213,C01897,QUESTION_HAS_CHEMICAL
Q11213,C00747,QUESTION_HAS_CHEMICAL
